date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore,30ma
2021-03-13 12:00:00,60773.56000000,61844.00000000,60605.50000000,61188.39000000,14843.30971400,1615679999999,908991203.38843614,494753,8048.62574900,493086346.45231684,0,50849.01416666667
2021-03-13 16:00:00,61188.38000000,61724.79000000,60724.26000000,61356.31000000,8305.66148400,1615694399999,508142606.67208457,262175,4116.23455300,251847096.00148240,0,50925.5086111111
2021-03-13 20:00:00,61356.30000000,61595.09000000,60455.28000000,60494.80000000,7065.36891500,1615708799999,430698330.96977632,215331,3525.61909500,214962987.47796013,0,50998.70855555556
2021-03-14 00:00:00,60494.80000000,61110.53000000,59354.62000000,60308.31000000,11590.66265800,1615723199999,699722220.39651636,415215,5669.38978700,342330853.53958993,0,51069.51905555557
2021-03-14 05:00:00,60308.30000000,60550.00000000,59470.00000000,59681.26000000,9286.23230100,1615737599999,558148986.69718308,296647,4369.06397300,262684329.26209143,0,51139.85355555556
2021-03-14 09:00:00,59681.21000000,60369.99000000,59300.00000000,59931.70000000,7635.76908000,1615751999999,456995299.18674662,328577,3672.93665500,219882522.35625452,0,51210.17994444445
2021-03-14 13:00:00,59928.71000000,60750.00000000,58966.78000000,58968.31000000,8717.35831200,1615766399999,522690129.96233556,311824,3972.02298700,238343216.76066182,0,51275.07277777778
2021-03-14 17:00:00,58976.08000000,60491.47000000,58705.47000000,60379.99000000,10566.95019200,1615780799999,631520091.63140514,286270,5873.53480400,350992343.79624220,0,51344.79927777778
2021-03-14 21:00:00,60379.99000000,60633.43000000,57253.00000000,57789.76000000,19601.95264500,1615795199999,1150686653.81479651,489075,8735.21954300,513240243.78082811,0,51404.76616666667
2021-03-15 01:00:00,57789.75000000,58350.00000000,54600.00000000,56150.79000000,30900.50543700,1615809599999,1743145948.51701763,736469,14479.11422400,816745934.97469645,0,51457.88611111111
2021-03-15 05:00:00,56150.80000000,57312.47000000,55050.00000000,56224.13000000,20113.86681500,1615823999999,1134223879.45710336,498241,10043.74361900,566248016.83182038,0,51508.709
2021-03-15 09:00:00,56224.14000000,56700.00000000,55478.01000000,56570.36000000,12218.45085000,1615838399999,686098368.30623519,405974,6193.67583100,347809802.14273153,0,51562.599055555555
2021-03-15 13:00:00,56570.37000000,56940.00000000,55537.00000000,55605.20000000,9369.70135900,1615852799999,528566110.36681438,267786,4500.15032600,253870745.10805082,0,51609.55188888889
2021-03-15 17:00:00,55605.20000000,56140.55000000,53271.34000000,54272.86000000,20518.31647000,1615867199999,1116529260.19326363,485103,9607.83568000,522586854.12894212,0,51648.47216666667
2021-03-15 21:00:00,54272.66000000,55491.00000000,53607.93000000,55239.81000000,13685.69302000,1615881599999,747723804.96165286,352761,6366.50510900,347638729.41547866,0,51684.66455555556
2021-03-16 01:00:00,55239.81000000,56400.00000000,55079.63000000,55471.21000000,12531.17601600,1615895999999,698462723.96541763,405759,6405.44138400,357023254.47026690,0,51720.30927777778
2021-03-16 05:00:00,55464.11000000,55913.57000000,54596.89000000,55844.92000000,12049.01676800,1615910399999,667560954.08506000,329220,5841.43303000,323652989.07318826,0,51760.88561111111
2021-03-16 09:00:00,55844.92000000,56087.02000000,54950.16000000,55731.36000000,9989.94907700,1615924799999,554509999.57545540,342484,4924.81408800,273363384.05535026,0,51799.98544444445
2021-03-16 13:00:00,55731.36000000,56938.29000000,55673.23000000,56900.75000000,9212.54300400,1615939199999,519472464.86425029,325881,4679.47220200,263846151.40801221,0,51846.22411111112
2021-03-16 17:00:00,56900.74000000,57189.43000000,55401.02000000,55506.23000000,8532.89771100,1615953599999,479967131.66709182,338077,4155.11834000,233788032.99711963,0,51892.812611111105
2021-03-16 21:00:00,55506.23000000,56326.53000000,55185.42000000,55821.01000000,7614.85155000,1615967999999,425182552.80387655,260097,3640.82461800,203277157.63929075,0,51940.33455555555
2021-03-17 01:00:00,55819.23000000,56052.63000000,54326.27000000,54840.00000000,11559.23953200,1615982399999,637349406.16915244,364481,5351.56550900,295183307.23554876,0,51979.430888888885
2021-03-17 05:00:00,54840.01000000,55413.63000000,54123.69000000,54930.00000000,13305.60349600,1615996799999,730320156.02105403,406605,6487.48141600,356157689.07800822,0,52018.270722222216
2021-03-17 09:00:00,54930.00000000,58201.58000000,54740.00000000,57867.42000000,17088.79811200,1616011199999,969528625.46949731,414421,8761.01193100,497087592.63730451,0,52069.438
2021-03-17 13:00:00,57867.42000000,58974.73000000,57601.92000000,58912.97000000,12320.23044000,1616025599999,718645100.02362008,420615,6382.74396100,372331743.09305676,0,52130.559499999996
2021-03-17 17:00:00,58912.97000000,59561.54000000,58606.10000000,58712.33000000,10297.58832400,1616039999999,608357898.82684212,313668,5094.04036700,300968125.55536116,0,52181.050055555555
2021-03-17 21:00:00,58712.34000000,59200.00000000,58119.00000000,58355.15000000,8855.44712800,1616054399999,520189052.42673629,267173,4271.58518400,250947372.97885918,0,52232.115000000005
2021-03-18 01:00:00,58355.14000000,58660.00000000,57870.38000000,58170.37000000,8520.87566700,1616068799999,496534766.86427604,254986,3958.36209900,230667546.87569215,0,52283.531055555555
2021-03-18 05:00:00,58168.69000000,59637.39000000,57500.00000000,59533.68000000,13245.50890700,1616083199999,771874413.62830451,401521,6687.65676700,389950083.69242001,0,52342.290888888885
2021-03-18 09:00:00,59533.67000000,60129.97000000,57200.00000000,57293.79000000,17711.63693700,1616097599999,1045184909.85319755,563227,8488.46221700,501211668.91112436,0,52390.93755555555
2021-03-18 13:00:00,57294.12000000,58146.60000000,57023.00000000,57648.16000000,7949.34971200,1616111999999,458744719.61344948,240372,3787.27327700,218582893.35323948,0,52438.241500000004
2021-03-18 17:00:00,57641.00000000,57898.48000000,56270.74000000,57779.84000000,9425.03284100,1616126399999,538106744.70894795,266322,4463.49011600,254824311.54451629,0,52483.36627777778
2021-03-18 21:00:00,57779.84000000,58492.85000000,57603.92000000,57834.04000000,6908.65557300,1616140799999,400958191.75530968,280964,3337.26837300,193684183.57447558,0,52520.70877777778
2021-03-19 01:00:00,57834.04000000,58888.00000000,57499.63000000,58831.33000000,9700.05227100,1616155199999,566431366.48083944,352067,4750.36730200,277444152.96207398,0,52562.69694444444
2021-03-19 05:00:00,58831.34000000,59249.50000000,57950.59000000,58971.50000000,11376.03224800,1616169599999,667665210.73335691,390690,5579.14529600,327509143.53685356,0,52606.03877777777
2021-03-19 09:00:00,58977.04000000,59180.00000000,58345.14000000,58826.56000000,7315.78185800,1616183999999,430266280.63343854,308477,3507.57332800,206296915.68738103,0,52643.17327777777
2021-03-19 13:00:00,58826.56000000,59468.00000000,58000.00000000,58030.01000000,7667.09817000,1616198399999,449283353.62303269,287310,3914.66680800,229515375.95904176,0,52676.00827777778
2021-03-19 17:00:00,58030.01000000,58913.98000000,57820.17000000,58367.74000000,6481.21261400,1616212799999,378772721.26151166,334012,3281.33235300,191747538.52475764,0,52711.20327777778
2021-03-19 21:00:00,58367.75000000,58606.63000000,57980.00000000,58402.41000000,4672.10804200,1616227199999,272456862.01457023,178761,2197.92930300,128180798.64828376,0,52747.31688888888
2021-03-20 01:00:00,58402.41000000,59299.00000000,58402.40000000,59242.47000000,7801.51914700,1616241599999,458822884.78288418,284960,4182.03175300,245972402.81223833,0,52791.03022222223
2021-03-20 05:00:00,59242.91000000,59880.00000000,58610.62000000,59244.52000000,11543.91116000,1616255999999,684414443.80415777,424840,5905.61691200,350186765.33256692,0,52833.5815
2021-03-20 09:00:00,59244.51000000,59474.89000000,58901.66000000,59272.82000000,6058.43599900,1616270399999,358530664.71675490,257707,3008.66369700,178046804.14357787,0,52875.31933333333
2021-03-20 13:00:00,59272.83000000,59381.70000000,57966.85000000,58102.28000000,7919.75481400,1616284799999,463537516.47170657,243851,3636.87270500,212889683.66201891,0,52911.70644444445
2021-03-20 17:00:00,58100.02000000,58589.10000000,57363.07000000,57790.00000000,7341.72202400,1616299199999,425746681.84633979,254763,3350.20725700,194321698.33253613,0,52948.06755555556
2021-03-20 21:00:00,57790.00000000,57797.45000000,56668.00000000,56972.68000000,7789.44936500,1616313599999,445061923.74841130,308450,3691.25747900,210896119.05593682,0,52977.209777777774
2021-03-21 01:00:00,56972.68000000,57325.45000000,55450.11000000,56267.65000000,11052.71057600,1616327999999,622574799.48592640,334392,5223.97635400,294271991.74084750,0,52996.974500000004
2021-03-21 05:00:00,56270.13000000,57539.00000000,55870.23000000,57159.04000000,9130.91349900,1616342399999,518920697.17739610,350583,4616.53193200,262319725.96946800,0,53015.284777777786
2021-03-21 09:00:00,57159.04000000,57676.00000000,56750.00000000,57513.18000000,6649.47607800,1616356799999,380975982.35502134,249124,3412.75148200,195568392.39490077,0,53029.302388888886
2021-03-21 13:00:00,57517.00000000,58113.00000000,57128.89000000,57351.56000000,6600.19873200,1616371199999,380943045.01071494,276234,3354.21717200,193611263.78314927,0,53037.33327777777
2021-03-21 17:00:00,57351.56000000,57647.89000000,56289.00000000,57563.63000000,7646.41337500,1616385599999,435005185.97507836,226256,3626.75518600,206369191.37746465,0,53047.65305555556
2021-03-21 21:00:00,57564.17000000,57895.78000000,57315.22000000,57576.50000000,5515.52170800,1616399999999,317989533.39146092,234157,2845.25316900,164046980.88705785,0,53060.81183333334
2021-03-22 01:00:00,57576.51000000,58430.73000000,57024.13000000,57713.79000000,8567.09472100,1616414399999,494258273.99121421,292751,4331.83403800,249926967.11463968,0,53068.35561111111
2021-03-22 05:00:00,57713.79000000,57761.00000000,56521.01000000,57083.00000000,10958.17117600,1616428799999,625872816.20852241,333820,5370.58971600,306744362.07873918,0,53073.56133333333
2021-03-22 09:00:00,57082.99000000,57195.00000000,55508.00000000,55524.99000000,11230.02776800,1616443199999,634041403.00623922,362589,5333.00193000,301197471.35546317,0,53065.50505555556
2021-03-22 13:00:00,55524.99000000,56000.00000000,53650.00000000,54083.25000000,18664.39742100,1616457599999,1020312301.75313774,477772,9241.62498900,505294107.75563602,0,53055.73872222222
2021-03-22 17:00:00,54083.25000000,55344.26000000,53777.68000000,54684.83000000,10523.35765600,1616471999999,575597886.20662384,246759,5373.21525100,293995376.09691475,0,53045.62544444444
2021-03-22 21:00:00,54683.60000000,54780.02000000,53000.00000000,54161.34000000,13345.42960000,1616486399999,716458349.01785985,361954,6318.30390900,339335143.24937473,0,53034.90088888889
2021-03-23 01:00:00,54166.12000000,54865.37000000,53821.79000000,54249.81000000,8304.19886900,1616500799999,451876276.92862215,250504,4098.34366000,223015829.92266464,0,53018.03988888889
2021-03-23 05:00:00,54249.80000000,55450.00000000,54234.96000000,55165.19000000,9845.22838700,1616515199999,542463049.86453060,291973,4883.65814600,269041086.91269202,0,53006.102111111104
2021-03-23 09:00:00,55165.20000000,55830.90000000,54825.42000000,55008.46000000,9501.19711000,1616529599999,526435108.96033815,302762,4735.02185800,262346400.12532722,0,52989.079000000005
2021-03-23 13:00:00,55008.45000000,55080.16000000,54190.10000000,54340.89000000,8269.95380500,1616543999999,451820103.83948685,286397,4154.86691600,226988314.51228325,0,52972.03633333334
2021-03-23 17:00:00,54342.80000000,54769.44000000,53511.39000000,54350.54000000,8371.99922900,1616558399999,453872165.49216266,221292,3894.49362700,211089454.03083393,0,52963.64977777777
2021-03-23 21:00:00,54350.54000000,55612.92000000,53700.00000000,55464.20000000,12126.34872100,1616572799999,663001428.20078347,328063,6170.68549400,337308982.06059512,0,52958.323555555544
2021-03-24 01:00:00,55464.46000000,56662.08000000,55452.14000000,56541.03000000,13246.79638500,1616587199999,745416446.02771215,386338,6676.94757700,375755335.12520515,0,52969.52405555556
2021-03-24 05:00:00,56536.08000000,57200.00000000,56000.00000000,56298.12000000,12218.74501100,1616601599999,692714342.08019616,437652,6243.21359100,353968754.09302769,0,52986.532
2021-03-24 09:00:00,56298.12000000,56422.02000000,54666.66000000,54736.53000000,12040.84463800,1616615999999,670744587.51572156,341864,5631.11526800,313584535.74162500,0,52992.94777777779
2021-03-24 13:00:00,54736.52000000,54743.38000000,51700.00000000,52303.65000000,25532.73103700,1616630399999,1357410644.72988526,686779,10706.67451000,569679617.75553377,0,52983.036555555555
2021-03-24 17:00:00,52303.66000000,52900.00000000,51500.00000000,52122.86000000,14806.59579800,1616644799999,773759898.29322193,416079,7003.87156500,365974420.91477657,0,52984.23933333333
2021-03-24 21:00:00,52131.51000000,53287.00000000,51905.58000000,52270.71000000,10221.08374300,1616659199999,538378010.73568686,267872,5133.50470800,270357930.20312716,0,52998.85255555555
2021-03-25 01:00:00,52270.72000000,53160.85000000,52101.00000000,52163.19000000,10479.96966200,1616673599999,551943375.17915540,248649,5286.52341600,278543850.50727228,0,53031.04088888889
2021-03-25 05:00:00,52163.20000000,52408.64000000,50427.56000000,50996.15000000,27329.30549400,1616687999999,1400100490.39164640,550979,13342.17708600,683395418.48947274,0,53044.34155555555
2021-03-25 09:00:00,50996.15000000,52532.00000000,50550.00000000,52195.19000000,14297.64631200,1616702399999,737538074.46572534,350105,7171.37782500,370110769.55635891,0,53081.40927777778
2021-03-25 13:00:00,52195.19000000,52720.24000000,51220.72000000,51293.78000000,10265.93352900,1616716799999,534607335.89242449,265741,5009.94313300,260969179.91601857,0,53094.758055555554
2021-03-25 17:00:00,51293.78000000,52723.68000000,51214.60000000,52407.19000000,9651.70632000,1616731199999,502247196.06239588,243411,4863.00780700,253152165.97075160,0,53103.27027777778
2021-03-25 21:00:00,52407.19000000,53600.90000000,52172.34000000,53569.85000000,10548.80431000,1616745599999,556902655.06834399,272024,5193.64487700,274287971.01787666,0,53122.59961111111
2021-03-26 01:00:00,53569.24000000,53826.48000000,52570.00000000,52710.96000000,13085.11346500,1616759999999,696842874.21690473,418341,6391.00351200,340379315.73254336,0,53135.660388888886
2021-03-26 05:00:00,52710.95000000,53542.00000000,52508.19000000,53308.27000000,9528.98869900,1616774399999,506319262.54226189,273107,4919.62340900,261384843.51368264,0,53155.042444444436
2021-03-26 09:00:00,53315.54000000,54060.24000000,52888.81000000,53778.55000000,10494.36456500,1616788799999,563249152.36451574,276289,5261.98931700,282473638.95186042,0,53181.81255555555
2021-03-26 13:00:00,53773.38000000,55073.46000000,53773.38000000,55025.59000000,10504.79733300,1616803199999,571475000.49721523,289978,5193.27631600,282648108.15040106,0,53211.53138888889
2021-03-26 17:00:00,55025.59000000,55555.00000000,54495.12000000,54760.97000000,8623.81486600,1616817599999,473929023.17508130,209417,4374.26117200,240492498.15223375,0,53236.83138888889
2021-03-26 21:00:00,54759.96000000,55378.70000000,54660.11000000,54950.28000000,6848.97781700,1616831999999,376732063.78366315,181499,3327.07143000,183017385.56428005,0,53262.132999999994
2021-03-27 01:00:00,54950.27000000,55146.23000000,54311.60000000,54442.89000000,7416.60428800,1616846399999,406056270.90076556,210038,3675.94173200,201309471.49945766,0,53285.177944444455
2021-03-27 05:00:00,54442.89000000,55041.79000000,53950.00000000,54961.85000000,8230.33143800,1616860799999,448173621.23251000,269799,4175.41831600,227429097.43320537,0,53308.021611111115
2021-03-27 09:00:00,54961.85000000,56271.00000000,54949.27000000,55765.01000000,10746.64026200,1616875199999,599371894.43421408,363499,5643.88503300,314766489.78741073,0,53343.139111111115
2021-03-27 13:00:00,55765.01000000,56700.36000000,55675.00000000,55817.14000000,8239.10638400,1616889599999,462807302.33569673,294524,3543.37078800,198950374.81393603,0,53391.71361111112
2021-03-27 17:00:00,55817.14000000,56200.00000000,55572.00000000,56052.05000000,6162.20979100,1616903999999,344522655.61379296,241709,3056.86382900,170933116.94745576,0,53440.16811111111
2021-03-27 21:00:00,56052.52000000,56496.00000000,55831.43000000,56200.66000000,5040.42713400,1616918399999,283129552.31954643,179368,2527.25935900,141949731.62870452,0,53502.540222222226
2021-03-28 01:00:00,56200.66000000,56559.75000000,55683.56000000,55787.03000000,6006.46572900,1616932799999,336904744.93674445,238153,2827.32465300,158609739.63074738,0,53554.53677777777
2021-03-28 05:00:00,55787.02000000,56375.19000000,55291.13000000,56354.35000000,7131.11736900,1616947199999,397762693.85030512,317584,3658.12566500,204112134.03190403,0,53603.20177777778
2021-03-28 09:00:00,56356.98000000,56490.00000000,54691.84000000,55208.69000000,9323.75071400,1616961599999,518801223.36561994,393331,4497.72659200,250380636.53416574,0,53649.03244444444
2021-03-28 13:00:00,55208.70000000,55884.40000000,54743.18000000,55777.63000000,5386.41677400,1616975999999,297656459.35920775,181138,2695.42583700,148974187.18603141,0,53701.81444444444
2021-03-28 17:00:00,55777.65000000,56013.76000000,54977.80000000,55371.60000000,6624.57390800,1616990399999,367210541.26708186,207356,3265.92537000,181054564.12040456,0,53745.97288888889
2021-03-28 21:00:00,55371.61000000,56167.37000000,54800.01000000,55911.99000000,9399.02228400,1617004799999,520909566.50352858,218647,4860.35805500,269397864.13591845,0,53794.60322222222
2021-03-29 01:00:00,55911.99000000,58350.00000000,55911.99000000,57854.32000000,18699.79886000,1617019199999,1074508190.51641292,516294,10041.75077100,576863211.50004086,0,53853.23838888889
2021-03-29 05:00:00,57854.14000000,58405.82000000,57267.98000000,57719.74000000,15011.32862200,1617033599999,869445306.90464217,374966,7328.51709600,424490585.84598601,0,53915.411166666665
2021-03-29 09:00:00,57719.74000000,58290.00000000,57170.00000000,57676.42000000,10846.65709600,1617047999999,626541715.65655191,386467,5390.19298300,311425873.15117424,0,53972.47244444444
2021-03-29 13:00:00,57676.41000000,57900.00000000,57103.43000000,57635.47000000,7276.55662800,1617062399999,418515788.88642834,279707,3487.06028100,200568074.90253548,0,54036.522666666664
2021-03-29 17:00:00,57635.46000000,57769.01000000,57117.36000000,57181.33000000,7100.36233500,1617076799999,407484352.62277461,189116,3057.41813200,175455541.96289345,0,54106.25688888889
2021-03-29 21:00:00,57181.33000000,58277.00000000,57071.35000000,58116.17000000,8609.50532800,1617091199999,497240068.98513172,254723,4297.93305100,248307288.77673018,0,54182.453222222226
2021-03-30 01:00:00,58116.16000000,59335.00000000,57726.72000000,59240.34000000,15656.09977500,1617105599999,919478959.31967229,408227,8457.66907900,496805802.81102417,0,54259.98366666667
2021-03-30 05:00:00,59240.33000000,59368.00000000,58500.00000000,58526.42000000,11010.57624500,1617119999999,649003569.27125800,320979,5369.11597200,316537140.66120958,0,54344.068555555554
2021-03-30 09:00:00,58526.43000000,59107.84000000,58470.00000000,59060.00000000,6815.80666400,1617134399999,400882124.77749849,229814,3579.62683600,210603698.83270871,0,54425.48344444444
2021-03-30 13:00:00,59060.00000000,59086.65000000,58380.02000000,58746.57000000,5930.09277500,1617148799999,347855032.47869535,209885,2779.76361000,163103184.88533581,0,54501.09961111111
2021-03-30 17:00:00,58746.57000000,59050.00000000,58369.00000000,58608.63000000,7115.16232300,1617163199999,418101613.23322080,250376,3341.94581800,196446326.23873517,0,54569.27883333333
2021-03-30 21:00:00,58608.62000000,59800.00000000,57500.18000000,58173.83000000,11735.38387500,1617177599999,691588280.72922871,397717,5950.28564300,350992534.64532001,0,54635.31022222222
2021-03-31 01:00:00,58173.82000000,58275.45000000,56769.00000000,58015.02000000,12654.03679400,1617191999999,730893682.79778638,356231,5932.30194800,342721752.18477399,0,54692.48933333333
2021-03-31 05:00:00,58015.02000000,59430.54000000,57641.06000000,59304.75000000,10601.90854600,1617206399999,621563258.24642005,324298,5517.76653000,323552323.10092130,0,54748.6935
2021-03-31 09:00:00,59304.76000000,59648.52000000,58453.30000000,58553.12000000,11099.55915100,1617220799999,657156866.64178949,348231,6341.15870100,375501658.43482917,0,54805.861777777776
2021-03-31 13:00:00,58553.12000000,59289.45000000,58328.55000000,58740.55000000,7769.49197700,1617235199999,456672382.15613027,251371,3991.35454700,234608198.30587042,0,54856.71466666667
2021-03-31 17:00:00,58739.46000000,59314.53000000,58720.82000000,59119.02000000,5881.09291400,1617249599999,347464260.86800793,242799,2907.81260800,171789249.34730065,0,54913.07172222222
2021-03-31 21:00:00,59119.02000000,59232.59000000,58500.20000000,58817.77000000,6720.33537300,1617263999999,395480102.88157099,206040,3114.22487700,183261231.19186474,0,54971.328166666666
2021-04-01 01:00:00,58817.78000000,59490.00000000,58115.00000000,58584.32000000,11959.59677300,1617278399999,702785969.14890768,334420,5657.91326800,332571905.32820160,0,55025.44033333333
2021-04-01 05:00:00,58584.32000000,59263.30000000,58375.00000000,58974.65000000,8407.63460800,1617292799999,495227885.52815410,295093,4277.26638900,251946225.60692698,0,55082.65461111111
2021-04-01 09:00:00,58974.66000000,59146.77000000,57935.45000000,58918.99000000,9159.96815700,1617307199999,537023860.10180236,335380,4425.22833900,259460337.22158154,0,55146.274388888894
2021-04-01 13:00:00,58918.99000000,59069.74000000,58524.70000000,58720.44000000,5286.98939500,1617321599999,311256801.41493042,180699,2583.81125500,152122749.19634644,0,55203.384333333335
2021-04-01 17:00:00,58720.45000000,60200.00000000,58455.10000000,59869.79000000,13962.71625200,1617335999999,830315696.25534005,359761,7613.20557100,452981382.39224661,0,55265.41233333333
2021-04-01 21:00:00,59869.79000000,59997.00000000,59307.35000000,59417.63000000,6817.22658900,1617350399999,406222492.42392130,283814,3366.94043000,200622839.09355971,0,55319.10488888889
2021-04-02 01:00:00,59421.21000000,59685.00000000,59218.00000000,59542.78000000,5599.28122200,1617364799999,333236484.13708527,230262,2743.25502200,163269438.10122062,0,55362.862944444445
2021-04-02 05:00:00,59542.78000000,59624.86000000,58827.66000000,59480.06000000,8208.23047500,1617379199999,486902258.65324490,308745,3961.70938900,235034089.51939797,0,55411.26683333333
2021-04-02 09:00:00,59480.06000000,59600.00000000,58525.01000000,58850.00000000,7392.76568800,1617393599999,436721174.37583064,277981,3483.32240600,205808540.57495725,0,55455.671444444444
2021-04-02 13:00:00,58850.00000000,59219.00000000,58428.57000000,58950.01000000,5402.19855500,1617407999999,317761655.42304519,205793,2527.26233600,148677440.14938707,0,55503.45277777778
2021-04-02 17:00:00,58950.01000000,59450.08000000,58931.30000000,59221.53000000,5179.42385900,1617422399999,306859458.85499969,180980,2587.47809400,153291274.69941644,0,55557.04522222222
2021-04-02 21:00:00,59221.52000000,59531.74000000,59180.00000000,59298.85000000,5138.97203000,1617436799999,305082963.96316349,175648,2696.69657600,160100137.91733603,0,55610.39166666667
2021-04-03 01:00:00,59301.80000000,59791.72000000,58750.96000000,59255.02000000,7896.69374300,1617451199999,468596195.33068610,266497,3989.09398700,236782748.62764718,0,55665.567777777775
2021-04-03 05:00:00,59256.07000000,59454.83000000,58800.00000000,58829.99000000,6781.05167200,1617465599999,401510395.09122648,247820,3306.25468500,195805183.12768735,0,55717.88661111111
2021-04-03 09:00:00,58829.99000000,59143.71000000,57707.70000000,58597.04000000,11601.27577900,1617479999999,678448887.03348670,417254,5278.08996900,308729560.41365322,0,55776.75705555555
2021-04-03 13:00:00,58597.04000000,58597.04000000,56880.00000000,57051.94000000,10812.43503000,1617494399999,622653785.89097463,318606,5200.35370600,299251359.83622240,0,55824.96733333334
2021-04-03 17:00:00,57051.95000000,57583.32000000,56388.00000000,57492.42000000,10461.90360400,1617508799999,595914869.62576080,244281,5323.34597800,303141543.84153539,0,55881.6485
2021-04-03 21:00:00,57492.42000000,57723.48000000,57139.02000000,57614.52000000,5223.62299100,1617523199999,300053353.97509540,172774,2581.86402200,148319668.39618612,0,55938.506944444445
2021-04-04 01:00:00,57614.52000000,57787.79000000,57033.85000000,57275.55000000,5903.71581100,1617537599999,339859232.33646237,254786,3026.89310100,174273831.36991037,0,55992.93294444445
2021-04-04 05:00:00,57278.23000000,58492.85000000,57000.00000000,57918.11000000,8804.50429700,1617551999999,510503749.80325245,304454,4367.06814300,253235612.90904362,0,56048.769944444444
2021-04-04 09:00:00,57918.11000000,58280.00000000,57684.29000000,57953.86000000,6322.72229200,1617566399999,366850972.51109725,326211,3299.09208700,191396882.75334677,0,56096.872111111115
2021-04-04 13:00:00,57953.86000000,58300.00000000,57826.16000000,58202.01000000,4597.61297800,1617580799999,266956832.47856423,196607,2010.87083000,116756003.30986113,0,56149.37377777777
2021-04-04 17:00:00,58202.01000000,58387.35000000,57320.00000000,57467.12000000,7281.08145400,1617595199999,420793693.41800226,240425,3529.94325500,203986948.65085936,0,56198.31488888889
2021-04-04 21:00:00,57467.12000000,57618.00000000,56790.57000000,57250.00000000,8955.15345200,1617609599999,512265101.96972364,371640,4321.65830400,247199483.96169370,0,56245.14755555556
2021-04-05 01:00:00,57250.00000000,57766.84000000,56777.77000000,57756.36000000,7507.16259400,1617623999999,430816941.83656357,275976,3649.89200800,209466926.48580054,0,56298.3995
2021-04-05 05:00:00,57756.36000000,59272.00000000,57746.74000000,59018.29000000,13510.60238200,1617638399999,790047329.07547251,445105,7100.27731000,415285355.17981151,0,56363.67955555556
2021-04-05 09:00:00,59020.00000000,59240.00000000,58610.00000000,59005.20000000,9601.70311000,1617652799999,565983389.17136294,411191,4941.44075700,291268521.69060006,0,56422.925055555555
2021-04-05 13:00:00,59005.21000000,59130.00000000,58479.59000000,59129.99000000,7402.31279800,1617667199999,435308308.69336060,291540,3726.28105600,219137551.58540368,0,56479.85722222223
2021-04-05 17:00:00,59129.99000000,59495.24000000,58600.00000000,58608.70000000,8399.23513600,1617681599999,496070803.62999476,328599,4401.66648700,260058028.96650221,0,56530.175333333325
2021-04-05 21:00:00,58610.19000000,59031.66000000,58349.00000000,58576.59000000,7077.61520700,1617695999999,415870886.09896998,249611,3542.70946200,208183501.11376819,0,56577.53038888888
2021-04-06 01:00:00,58576.59000000,59000.00000000,58300.00000000,58541.34000000,9964.36286800,1617710399999,583770947.70567672,395459,4901.10282700,287164458.65057398,0,56621.06272222222
2021-04-06 05:00:00,58541.34000000,58998.00000000,57413.02000000,57818.53000000,14803.05022700,1617724799999,860857624.03554421,457092,6897.69053900,401236023.28890188,0,56661.24772222222
2021-04-06 09:00:00,57818.54000000,58282.12000000,57722.23000000,58225.00000000,7405.80761800,1617739199999,430331844.78254695,281689,3858.52288300,224202589.31492641,0,56704.82172222222
2021-04-06 13:00:00,58225.01000000,58311.91000000,57483.71000000,57991.15000000,6550.92967100,1617753599999,380009450.89542516,248063,3097.50567400,179694524.44338659,0,56743.81838888889
2021-04-06 17:00:00,57990.03000000,58200.01000000,57161.86000000,57922.75000000,8169.49838100,1617767999999,471566668.01570623,257269,4051.02275200,233916981.26611814,0,56784.50872222222
2021-04-06 21:00:00,57922.74000000,58655.00000000,57268.00000000,57850.57000000,12269.31747600,1617782399999,710393600.85148158,366989,6078.08504700,352077783.87924788,0,56829.48277777777
2021-04-07 01:00:00,57850.57000000,57938.77000000,55700.00000000,56320.47000000,18724.98893200,1617796799999,1065653582.77778698,519600,8752.37169800,498510738.14354447,0,56861.83638888889
2021-04-07 05:00:00,56320.47000000,56937.15000000,55612.00000000,56451.45000000,14027.92007600,1617811199999,792236640.31994581,427602,6908.96856900,390179923.24260941,0,56891.81672222222
2021-04-07 09:00:00,56451.46000000,56850.00000000,55473.00000000,56153.83000000,12331.75817600,1617825599999,692672948.66273678,392846,6172.41944100,346762460.63232179,0,56918.72233333333
2021-04-07 13:00:00,56153.84000000,56570.24000000,55717.15000000,55953.45000000,5704.92261800,1617839999999,320770575.85685731,242127,2774.71464800,155990146.76478822,0,56938.60166666667
2021-04-07 17:00:00,55953.44000000,56700.00000000,55700.00000000,56540.62000000,6505.06615000,1617854399999,366501953.81284756,201277,3211.98168900,180949953.10519253,0,56953.60166666666
2021-04-07 21:00:00,56540.62000000,57333.85000000,56529.78000000,57025.71000000,7699.10933300,1617868799999,438774554.60006270,322528,3885.08993400,221368130.34241819,0,56972.9283888889
2021-04-08 01:00:00,57023.63000000,57267.49000000,56330.77000000,56421.18000000,7567.58103000,1617883199999,429434763.51876015,299057,3673.38223900,208468473.00188248,0,56985.08316666667
